pid,fy_has_youth,fy_n_tournaments,fy_best_level,fy_age_rel_last,fy_age_rel_min,fy_underage_flag,fy_pts40_z_last,fy_pir40_z_last,fy_ts_z_last,fy_ast40_z_last,fy_stl_blk40_z_last,fy_usage_proxy_z_last,fy_best_pts40_z,fy_best_pir40_z,fy_z_trend,fy_minutes_share_last,fy_team_finish_last,fy_hoop_summit_world
P2e890c30d2,1,1,3,0.46148,0.46148,0,0.815758,0.786144,0.646959,2.36534,-0.1952,0.600405,0.815758,0.786144,,0.7,2,0
P3ef4d7a55a,0,0,,,,,,,,,,,,,,,,0
Pb0e43997bd,1,1,4,0.634478,0.634478,0,0.306637,0.919742,1.08671,0.979422,0.134531,-0.277603,0.306637,0.919742,,0.483333,1,0
P9e7b32dc92,0,0,,,,,,,,,,,,,,,,0
P2d49f5a403,0,0,,,,,,,,,,,,,,,,0
P268ca85d2e,0,0,,,,,,,,,,,,,,,,0
P22add316a5,0,0,,,,,,,,,,,,,,,,0
Pbbfb6a2c4a,0,0,,,,,,,,,,,,,,,,0
P47e2698d94,0,0,,,,,,,,,,,,,,,,0
P701bdb09e4,0,0,,,,,,,,,,,,,,,,0
Pce627023f0,0,0,,,,,,,,,,,,,,,,0
Pce366ff1b3,1,3,4,0.0211865,-1.08169,1,1.90331,1.92785,1.54786,0.806404,0.220262,1.43041,1.90331,1.92785,0.47167,0.695833,9,1
Pa98bcc077b,1,1,3,0.109747,0.109747,0,-0.0971706,0.0731189,0.039637,1.30222,0.117821,0.0929362,-0.0971706,0.0731189,,0.5875,1,0
P0c700e1af1,0,0,,,,,,,,,,,,,,,,0
P31bc34ca23,0,0,,,,,,,,,,,,,,,,1
P9cc36d2c64,0,0,,,,,,,,,,,,,,,,0
Pc5e44c9142,0,0,,,,,,,,,,,,,,,,0
Pe1228b6b2c,0,0,,,,,,,,,,,,,,,,0
P53502448c1,0,0,,,,,,,,,,,,,,,,0
Pd9bc466fd2,0,0,,,,,,,,,,,,,,,,0
P4d8e3ba87c,1,2,4,-0.893274,-2.75626,1,0.594387,-0.00405772,0.208074,0.0315668,-0.728791,0.508933,0.594387,-0.00405772,0.805351,0.766667,7,0
P85135a294f,0,0,,,,,,,,,,,,,,,,0
P495da5b1cd,1,1,3,-0.664356,-0.664356,0,-0.202262,-1.0918,-0.919454,-0.229719,-1.09908,0.211285,-0.202262,-1.0918,,0.675,10,0
P74ab2a2c37,0,0,,,,,,,,,,,,,,,,0
P69e13b90fc,1,1,3,0.334256,0.334256,0,0.757938,1.80227,0.783643,1.13528,2.03067,0.112464,0.757938,1.80227,,0.5375,1,0
P43d78a0411,1,1,4,0.43461,0.43461,0,-0.335704,-0.394787,-0.364531,0.91473,-0.682377,-0.0319969,-0.335704,-0.394787,,0.469444,1,0
P2e873db9ac,0,0,,,,,,,,,,,,,,,,0
P629d2ef8de,0,0,,,,,,,,,,,,,,,,0
P2c06075e55,0,0,,,,,,,,,,,,,,,,0
P749792a28d,0,0,,,,,,,,,,,,,,,,0
P3e5e9d6579,0,0,,,,,,,,,,,,,,,,0
P96af95e7fd,0,0,,,,,,,,,,,,,,,,0
Pde91f9542b,0,0,,,,,,,,,,,,,,,,0
P2606a3d161,1,1,3,-0.231581,-0.231581,0,1.35065,1.45435,0.507439,-0.616535,1.0481,0.769671,1.35065,1.45435,,0.752778,3,0
P52af59d765,0,0,,,,,,,,,,,,,,,,0
P355f728583,0,0,,,,,,,,,,,,,,,,0
P50ca99530f,0,0,,,,,,,,,,,,,,,,0
Pd11fd10026,0,0,,,,,,,,,,,,,,,,0
P36b818b767,0,0,,,,,,,,,,,,,,,,0
Pe6bde91a1f,0,0,,,,,,,,,,,,,,,,0
Pc4acbf93e3,0,0,,,,,,,,,,,,,,,,0
Pbb988d44ca,0,0,,,,,,,,,,,,,,,,0
P4f47ca7b5d,0,0,,,,,,,,,,,,,,,,0
P7f14bdd3aa,0,0,,,,,,,,,,,,,,,,0
Paef9538004,0,0,,,,,,,,,,,,,,,,0
P3ce7981258,0,0,,,,,,,,,,,,,,,,0
P0f2f594f0f,0,0,,,,,,,,,,,,,,,,0
Pa2b1e0c1b9,0,0,,,,,,,,,,,,,,,,0
P16bad3a52e,0,0,,,,,,,,,,,,,,,,0
P4f54eef176,0,0,,,,,,,,,,,,,,,,0
P39e62f008f,0,0,,,,,,,,,,,,,,,,0
P50969329ac,0,0,,,,,,,,,,,,,,,,0
P981540aa5d,0,0,,,,,,,,,,,,,,,,0
P07a1fb349e,0,0,,,,,,,,,,,,,,,,0
P05848850fc,0,0,,,,,,,,,,,,,,,,0
Pc42b84faf5,0,0,,,,,,,,,,,,,,,,0
P8a6c25e945,1,1,3,0.361635,0.361635,0,-1.90423,-2.09152,-2.83712,-1.3425,1.19506,-0.0188172,-1.90423,-2.09152,,0.1125,1,0
Pf755f2c0c0,0,0,,,,,,,,,,,,,,,,0
Pc6eddeb128,0,0,,,,,,,,,,,,,,,,0
P109788f4ba,0,0,,,,,,,,,,,,,,,,0
P762dcd7f87,0,0,,,,,,,,,,,,,,,,0
P9ee45f9ea5,0,0,,,,,,,,,,,,,,,,0
Pa5d1a1783b,0,0,,,,,,,,,,,,,,,,0
Pf7cebccf2c,0,0,,,,,,,,,,,,,,,,0
P0736b54145,0,0,,,,,,,,,,,,,,,,0
P4e1bce542d,0,0,,,,,,,,,,,,,,,,0
P3d4bf642e0,0,0,,,,,,,,,,,,,,,,0
Pe0ab16a2ed,0,0,,,,,,,,,,,,,,,,0
P89d1117940,0,0,,,,,,,,,,,,,,,,0
P7c4530d600,0,0,,,,,,,,,,,,,,,,0
P13a0e44cab,0,0,,,,,,,,,,,,,,,,0
P542c8bbfa1,0,0,,,,,,,,,,,,,,,,0
P47e4bd26a8,0,0,,,,,,,,,,,,,,,,0
P10819fb965,0,0,,,,,,,,,,,,,,,,0
P477dab5e0e,1,1,4,0.609837,0.609837,0,0.746003,1.21575,1.91299,-0.943954,-0.263165,-0.491528,0.746003,1.21575,,0.3375,1,0
P42d7cc83b1,0,0,,,,,,,,,,,,,,,,0
Pc5bce4fd0c,0,0,,,,,,,,,,,,,,,,0
P7df7e92bd1,0,0,,,,,,,,,,,,,,,,0
Pbb710ba6e6,0,0,,,,,,,,,,,,,,,,0
Pd30706ab20,0,0,,,,,,,,,,,,,,,,0
P163aa00374,0,0,,,,,,,,,,,,,,,,0
P272afc1b90,1,1,3,-0.272251,-0.272251,0,2.57995,3.18932,2.04616,0.339544,0.820398,1.24782,2.57995,3.18932,,0.4875,1,0
Pa260a40e68,1,1,3,-0.025839,-0.025839,0,2.19783,1.57649,1.81057,0.0943524,1.84474,1.18998,2.19783,1.57649,,0.653125,1,0
P43f8251240,0,0,,,,,,,,,,,,,,,,0
Pf849910cdc,0,0,,,,,,,,,,,,,,,,0
Pf9e0178b31,0,0,,,,,,,,,,,,,,,,0
Pb5ebcb5d6c,0,0,,,,,,,,,,,,,,,,0
Pc3d030ae81,0,0,,,,,,,,,,,,,,,,0
P4e4e438f6e,1,1,3,-0.143569,-0.143569,0,2.05189,3.25521,1.11203,-0.599833,2.4648,1.58558,2.05189,3.25521,,0.31875,1,0
P2320c27578,1,1,3,0.0693603,0.0693603,0,3.11921,1.75389,2.09947,-0.230727,0.762934,1.45474,3.11921,1.75389,,0.575,1,0
P3f927eeca6,1,1,4,0.686887,0.686887,0,0.525089,2.09477,1.5176,-0.200055,2.41313,-0.317122,0.525089,2.09477,,0.408333,5,0
P4d2e34ba12,1,1,4,0.432261,0.432261,0,1.71378,0.898947,0.00180045,0.185268,1.14088,1.93496,1.71378,0.898947,,0.691667,5,0
Pca1e2194fa,0,0,,,,,,,,,,,,,,,,0
P400aecdd2c,0,0,,,,,,,,,,,,,,,,0
P089ae8ca96,0,0,,,,,,,,,,,,,,,,0
P47044d9385,0,0,,,,,,,,,,,,,,,,0
Pbc5d4fc393,0,0,,,,,,,,,,,,,,,,0
Pcfae2f19b7,0,0,,,,,,,,,,,,,,,,0
Pc2a67f2add,0,0,,,,,,,,,,,,,,,,0
Pefaae49c8b,1,1,3,-1.19763,-1.19763,1,1.89276,1.00004,1.30204,0.315609,0.562499,1.11486,1.89276,1.00004,,0.55,2,0
P83b3d780d7,0,0,,,,,,,,,,,,,,,,0
Pa3f9e715ae,0,0,,,,,,,,,,,,,,,,0
P6d4d3ba13b,0,0,,,,,,,,,,,,,,,,0
P31e884be2b,0,0,,,,,,,,,,,,,,,,0
P52c65c114a,1,1,3,0.182242,0.182242,0,0.298541,0.659639,-0.00669,2.54903,3.20118,0.63654,0.298541,0.659639,,0.509375,1,0
P4bc4764e2a,0,0,,,,,,,,,,,,,,,,0
P8d6fb61ea0,1,1,4,-0.14035,-0.14035,0,-0.232429,1.85072,0.291217,-0.249566,0.033943,-0.874298,-0.232429,1.85072,,0.338889,1,0
Pd2430f6dfc,0,0,,,,,,,,,,,,,,,,0
P838aeb9cb6,1,1,3,0.30271,0.30271,0,-0.045411,0.404275,-0.657254,4.39148,0.820398,0.800632,-0.045411,0.404275,,0.4875,1,0
Pc6c9992e46,0,0,,,,,,,,,,,,,,,,0
Pb172e7dcfc,0,0,,,,,,,,,,,,,,,,0
Pc0b16a51f2,0,0,,,,,,,,,,,,,,,,0
P86f7665380,0,0,,,,,,,,,,,,,,,,0
P0267b55e6b,0,0,,,,,,,,,,,,,,,,0
Pa548aa166c,0,0,,,,,,,,,,,,,,,,0
Pf2c709b50b,0,0,,,,,,,,,,,,,,,,0
Pff7518dc75,0,0,,,,,,,,,,,,,,,,0
P41b1bb4705,1,1,3,-0.229072,-0.229072,0,1.39083,2.21192,1.23953,0.230614,0.327317,0.476754,1.39083,2.21192,,0.585,1,0
P319cf0c2e0,0,0,,,,,,,,,,,,,,,,0
P798e5b71ce,0,0,,,,,,,,,,,,,,,,0
Pd9273beb4e,1,1,4,0.46199,0.46199,0,1.01425,0.626591,0.261554,3.245,0.50316,1.20633,1.01425,0.626591,,0.5375,1,0
P47e358160b,0,0,,,,,,,,,,,,,,,,0
P1ba89514b1,0,0,,,,,,,,,,,,,,,,0
P4b46fb5c89,0,0,,,,,,,,,,,,,,,,0
Pbfcceae701,0,0,,,,,,,,,,,,,,,,0
Pc8a80657b3,1,1,4,0.522224,0.522224,0,-0.0999983,1.51853,1.60656,0.727125,4.02059,-0.637296,-0.0999983,1.51853,,0.361111,1,0
P337fb06bb7,0,0,,,,,,,,,,,,,,,,0
P404f9fdfb6,1,3,4,0.16082,-0.942054,0,0.853301,1.29949,1.54086,-0.440695,1.60411,0.0574176,0.853301,1.29949,2.56366,0.75,2,0
Paa36360f59,0,0,,,,,,,,,,,,,,,,0
Pbf890a872a,1,1,3,-0.287249,-0.287249,0,0.721679,-0.529377,-0.495059,0.301707,-0.982589,1.1193,0.721679,-0.529377,,0.81,4,0
Pf3fb310df6,0,0,,,,,,,,,,,,,,,,0
P0dca4f55c4,1,2,3,0.0262098,-0.964305,0,0.555469,1.67376,1.27625,-0.651767,0.652927,-0.197297,0.555469,1.67376,1.39604,0.461111,3,0
P8e2f7481af,0,0,,,,,,,,,,,,,,,,0
P2db62bcb6f,0,0,,,,,,,,,,,,,,,,0
P2cdeb4bf00,0,0,,,,,,,,,,,,,,,,0
P711641b36d,1,1,3,-0.755431,-0.755431,0,-0.674953,0.373898,0.793803,-1.3425,1.02314,-1.29123,-0.674953,0.373898,,0.76,4,0
P0074b51801,0,0,,,,,,,,,,,,,,,,0
P1edb3aa5e4,0,0,,,,,,,,,,,,,,,,0
P289650de8a,0,0,,,,,,,,,,,,,,,,0
P909613bae5,0,0,,,,,,,,,,,,,,,,0
Pc6095e56a1,0,0,,,,,,,,,,,,,,,,0
P0c0603520c,0,0,,,,,,,,,,,,,,,,0
P10bdb64d5d,0,0,,,,,,,,,,,,,,,,0
P5ed74be24f,0,0,,,,,,,,,,,,,,,,0
Pbe0e1f0064,1,1,3,-0.521429,-0.521429,0,0.0875207,0.209263,0.0895024,2.06325,0.409599,0.597605,0.0875207,0.209263,,0.395,2,0
Pae1e3e2903,0,0,,,,,,,,,,,,,,,,0
P093d3a11ad,0,0,,,,,,,,,,,,,,,,0
Pded0fedf79,0,0,,,,,,,,,,,,,,,,0
P9926013d5a,0,0,,,,,,,,,,,,,,,,0
Pee7c22ed91,0,0,,,,,,,,,,,,,,,,0
Pfa75ae8d76,0,0,,,,,,,,,,,,,,,,0
P64210277c7,0,0,,,,,,,,,,,,,,,,0
P416dc6431a,0,0,,,,,,,,,,,,,,,,0
Pf37ef86b30,0,0,,,,,,,,,,,,,,,,0
Pf0384da7bc,1,2,3,-0.0318995,-1.03179,1,0.74123,2.09857,0.595114,-0.675153,1.03873,0.641154,1.33283,2.09857,0.830727,0.828125,13,0
P8ea6b00194,0,0,,,,,,,,,,,,,,,,0
P9fd176d178,0,0,,,,,,,,,,,,,,,,0
P337ea84d5c,1,1,3,0.806456,0.806456,0,0.379392,-0.334749,-0.236855,-0.788517,-0.590542,0.558845,0.379392,-0.334749,,0.31,2,0
Pd7b7b2dd0a,0,0,,,,,,,,,,,,,,,,0
P46ea49196b,0,0,,,,,,,,,,,,,,,,0
P91c52ea937,0,0,,,,,,,,,,,,,,,,0
P2561e38a80,0,0,,,,,,,,,,,,,,,,0
P3fe42ad9e3,0,0,,,,,,,,,,,,,,,,0
P14fdb083b4,0,0,,,,,,,,,,,,,,,,0
P84b7d3abc9,0,0,,,,,,,,,,,,,,,,0
Pfbbf8d1dd2,0,0,,,,,,,,,,,,,,,,0
P00193b3ed9,1,1,3,0.264379,0.264379,0,2.5376,2.49444,1.73544,-0.695109,1.90954,1.69877,2.5376,2.49444,,0.44,3,1
Pca1c024cab,0,0,,,,,,,,,,,,,,,,0
Pf7f191defd,0,0,,,,,,,,,,,,,,,,0
P84101ffd6c,0,0,,,,,,,,,,,,,,,,0
Pde25a111c0,1,1,3,-0.822969,-0.822969,0,1.85788,3.05882,0.22264,-0.8265,5.11833,1.88034,1.85788,3.05882,,0.725,14,0
P854bff0ae3,0,0,,,,,,,,,,,,,,,,0
P3ede0fa0b1,0,0,,,,,,,,,,,,,,,,0
P6a23d47737,0,0,,,,,,,,,,,,,,,,0
P6258e82584,0,0,,,,,,,,,,,,,,,,0
P3cb5a9e68b,0,0,,,,,,,,,,,,,,,,0
P398088f587,0,0,,,,,,,,,,,,,,,,0
P84dee8d837,0,0,,,,,,,,,,,,,,,,0
P1100d011d0,1,2,4,-0.556512,-0.556512,0,0.403246,0.424796,-0.42473,0.0346058,0.286035,1.23733,0.403246,0.424796,0.963644,0.675,7,0
P93a13b19c2,0,0,,,,,,,,,,,,,,,,0
P2ad610b277,0,0,,,,,,,,,,,,,,,,0
P9702e35c0a,1,2,4,0.276201,0.0857878,0,0.360376,1.62005,0.328075,-0.591523,3.34149,0.340516,1.64427,3.43258,-1.81253,0.603125,9,1
P9dbf445dc5,0,0,,,,,,,,,,,,,,,,0
P36f801ddc1,0,0,,,,,,,,,,,,,,,,0
P824176de50,1,2,4,-0.975023,-1.18437,1,0.963859,0.643941,0.771067,0.436011,-0.0403951,0.42056,0.963859,0.643941,0.215037,0.794444,3,1
Pdbcc4b2801,0,0,,,,,,,,,,,,,,,,0
P17a4a5cfae,0,0,,,,,,,,,,,,,,,,0
P31b4a243f7,1,1,3,0.636706,0.636706,0,0.309248,2.01415,0.263244,0.636356,1.87506,0.371063,0.309248,2.01415,,0.305,2,0
P24a562f4ba,0,0,,,,,,,,,,,,,,,,0
Pf825457ab4,1,1,4,0.637604,0.637604,0,0.852019,0.468467,0.661154,0.522188,0.343117,0.451054,0.852019,0.468467,,0.505556,5,0
Pccb83c9fcb,0,0,,,,,,,,,,,,,,,,0
P70aaa5fb09,0,0,,,,,,,,,,,,,,,,0
Pb18185e9fe,1,1,3,0.148988,0.148988,0,0.363841,1.68004,0.285964,-0.544501,1.0868,0.0990867,0.363841,1.68004,,0.619444,7,0
Pa33d5803eb,0,0,,,,,,,,,,,,,,,,0
P8aa2e06ade,0,0,,,,,,,,,,,,,,,,0
Pcad0645e5a,0,0,,,,,,,,,,,,,,,,0
P56b91ee390,0,0,,,,,,,,,,,,,,,,0
P467b7b3f59,0,0,,,,,,,,,,,,,,,,0
P5d0988f1e1,0,0,,,,,,,,,,,,,,,,0
P488064c36d,0,0,,,,,,,,,,,,,,,,0
Pf209014384,0,0,,,,,,,,,,,,,,,,0
Pd6905b8ed2,0,0,,,,,,,,,,,,,,,,0
P622332ff90,0,0,,,,,,,,,,,,,,,,0
Pef94ae3f83,0,0,,,,,,,,,,,,,,,,0
Pf1323eea4d,0,0,,,,,,,,,,,,,,,,0
Pfb1f867cde,0,0,,,,,,,,,,,,,,,,0
Pd2b56a96a1,0,0,,,,,,,,,,,,,,,,0
Pea46ee56c1,0,0,,,,,,,,,,,,,,,,0
P36eaf9779b,0,0,,,,,,,,,,,,,,,,0
P70fe638043,0,0,,,,,,,,,,,,,,,,0
Pa9d4084dfb,1,2,4,0.462378,0.271965,0,1.50682,0.869299,0.686484,2.04778,0.411899,1.69721,1.50682,0.869299,0.387901,0.65,9,0
P15f2c20d7d,0,0,,,,,,,,,,,,,,,,0
Pb10604e423,0,0,,,,,,,,,,,,,,,,0
P5f6276e4dd,0,0,,,,,,,,,,,,,,,,0
P45b94f1aab,0,0,,,,,,,,,,,,,,,,0
Pa0a2c9503f,0,0,,,,,,,,,,,,,,,,0
P5e50445e82,0,0,,,,,,,,,,,,,,,,0
P74a501a7bb,0,0,,,,,,,,,,,,,,,,0
P55c8e33d89,0,0,,,,,,,,,,,,,,,,0
Pd44ef7a78e,0,0,,,,,,,,,,,,,,,,0
P8ec07e793f,0,0,,,,,,,,,,,,,,,,0
P310fe8e32c,0,0,,,,,,,,,,,,,,,,0
P8d17fbd48e,0,0,,,,,,,,,,,,,,,,0
P58c3f134a2,1,2,4,0.57737,0.386958,0,-0.232335,2.23864,0.0233141,-0.614343,3.73249,-0.450755,0.822141,2.23864,0.0267241,0.394444,5,0
Pd6736ed788,0,0,,,,,,,,,,,,,,,,0
P01a00a5983,0,0,,,,,,,,,,,,,,,,0
P26312e5087,0,0,,,,,,,,,,,,,,,,0
Pecca0a47dd,0,0,,,,,,,,,,,,,,,,0
P85abb7e5de,0,0,,,,,,,,,,,,,,,,0
P83fd4822e5,0,0,,,,,,,,,,,,,,,,0
Pf22b67943e,0,0,,,,,,,,,,,,,,,,0
P591a253b3e,0,0,,,,,,,,,,,,,,,,0
P1497c83aba,1,1,3,0.234262,0.234262,0,0.444383,-0.000447101,-0.587433,-0.263161,0.631282,1.24775,0.444383,-0.000447101,,0.490625,1,0
P05c9e8e43e,1,1,3,0.458186,0.458186,0,1.28181,1.03744,0.787471,0.56581,-0.402566,0.86447,1.28181,1.03744,,0.8125,11,0
P7d52184fb7,0,0,,,,,,,,,,,,,,,,0
P15c3bdbcba,0,0,,,,,,,,,,,,,,,,0
Pe364fefd34,1,1,3,1.95231,1.95231,0,1.0109,0.840614,0.232012,-0.413939,1.99655,1.41694,1.0109,0.840614,,0.916667,0,0
Paf55ace901,1,3,4,0.865991,-0.380168,0,1.17976,1.473,1.38854,-0.489941,-0.22748,0.576604,2.5111,3.88554,1.97316,0.425,1,0
P45450124ed,0,0,,,,,,,,,,,,,,,,0
P38145d33eb,1,2,3,0.12573,-0.880651,0,1.32358,0.70034,0.641105,-0.511269,0.397553,0.978036,1.32358,0.70034,0.892719,0.615625,9,0
P8d3cc27d9f,1,1,4,0.0978479,0.0978479,0,0.843833,-0.138997,0.759128,-0.0311797,-0.689603,0.553503,0.843833,-0.138997,,0.472222,1,0
P2100fc35c8,0,0,,,,,,,,,,,,,,,,0
Pe8dc26218f,0,0,,,,,,,,,,,,,,,,0
P33a3ea1e89,0,0,,,,,,,,,,,,,,,,0
Pbe299942e3,0,0,,,,,,,,,,,,,,,,0
Pcc25131c3d,0,0,,,,,,,,,,,,,,,,0
P73a117bd09,0,0,,,,,,,,,,,,,,,,0
Pebbd613418,1,1,4,0.0540414,0.0540414,0,0.607955,0.264903,1.06873,0.735623,-0.319425,0.243854,0.607955,0.264903,,0.569444,4,0
Pc1b5416459,0,0,,,,,,,,,,,,,,,,0
P4c0b663d25,0,0,,,,,,,,,,,,,,,,0
P19dba9c1fd,0,0,,,,,,,,,,,,,,,,0
P607c704c53,0,0,,,,,,,,,,,,,,,,0
P93861fcc04,0,0,,,,,,,,,,,,,,,,0
Pf1615243ab,0,0,,,,,,,,,,,,,,,,0
Pb5f5bff7e1,0,0,,,,,,,,,,,,,,,,0
P6a5ab4372a,0,0,,,,,,,,,,,,,,,,0
P7d1e9516ee,0,0,,,,,,,,,,,,,,,,0
Pdb1689c286,1,2,3,-0.577927,-1.68227,1,0.858385,0.714714,0.394885,0.0417026,0.321211,0.749715,0.858385,0.714714,0.435853,0.78,3,0
P23f1ba707f,1,1,3,0.291375,0.291375,0,2.9766,2.58622,1.69168,-0.792468,0.831068,2.01205,2.9766,2.58622,,0.41,1,0
P2171d2817b,0,0,,,,,,,,,,,,,,,,0
P11fb43c4ea,1,1,4,-0.834932,-0.834932,0,2.3669,3.00774,1.1354,1.04886,3.2309,1.78325,2.3669,3.00774,,0.472176,1,0
Pc9a1f10582,1,2,4,-0.656968,-0.656968,0,2.01929,0.814583,0.614453,1.70713,0.106824,1.91528,2.01929,0.814583,0.182662,0.737593,4,0
P1044a073cf,1,2,4,0.695558,0.391293,0,1.9583,1.84092,0.815248,2.02802,3.13715,1.75676,1.9583,1.84092,0.69248,0.392037,1,0
P1dca1ecf2b,1,1,3,-0.342467,-0.342467,0,2.40232,2.13588,1.16874,-0.0127743,1.20144,1.76015,2.40232,2.13588,,0.49,1,0
P12d1ca8d35,0,0,,,,,,,,,,,,,,,,0
P0a4bbd8b0a,0,0,,,,,,,,,,,,,,,,0
P7f1d080745,1,1,4,0.728413,0.728413,0,-0.142794,1.08848,1.20713,1.33184,2.49614,-0.74646,-0.142794,1.08848,,0.470972,1,0
Pc7e0f691c6,0,0,,,,,,,,,,,,,,,,0
P3997afa4f2,1,3,4,0.605207,-1.63339,1,2.00493,2.09056,0.832219,2.17647,0.329639,2.27184,2.00493,2.09056,1.01457,0.825648,8,0
P96c6ba4e0f,0,0,,,,,,,,,,,,,,,,0
P49827cf895,0,0,,,,,,,,,,,,,,,,0
Pa9426d162d,0,0,,,,,,,,,,,,,,,,0
Paf95fb158c,0,0,,,,,,,,,,,,,,,,0
Pf7c7a85a9a,0,0,,,,,,,,,,,,,,,,0
Pea7725adea,1,2,4,0.227376,-0.0768896,0,2.43611,0.747091,0.344879,0.805562,-0.552662,2.79377,2.43611,0.747091,0.833911,0.77463,6,0
P465ab55c02,0,0,,,,,,,,,,,,,,,,0
Pe73b4eac92,0,0,,,,,,,,,,,,,,,,0
Pccdaab2014,0,0,,,,,,,,,,,,,,,,0
Pd907989bcb,0,0,,,,,,,,,,,,,,,,0
P2f95e0c256,0,0,,,,,,,,,,,,,,,,0
P5c19a79a93,0,0,,,,,,,,,,,,,,,,0
P360c31499c,0,0,,,,,,,,,,,,,,,,0
Pfe357344e4,0,0,,,,,,,,,,,,,,,,0
P44154d877a,1,2,4,0.213229,0.0038787,0,0.331057,0.643563,0.311112,0.274636,1.30227,0.317904,0.860898,0.643563,0.215774,0.560714,2,0
Pe966e23e9c,0,0,,,,,,,,,,,,,,,,0
Pa5d86611c0,0,0,,,,,,,,,,,,,,,,0
P4f181909b7,0,0,,,,,,,,,,,,,,,,0
Pf78412d8c5,1,1,3,0.110673,0.110673,0,0.625977,1.21841,-0.315192,0.668213,1.66112,1.17711,0.625977,1.21841,,0.614286,10,1
P24fc987f38,0,0,,,,,,,,,,,,,,,,0
P944e30c99c,0,0,,,,,,,,,,,,,,,,0
Pd5729dac8f,0,0,,,,,,,,,,,,,,,,0
P31e153a014,1,2,4,0.854357,0.550091,0,1.68548,1.85611,1.07706,-1.09273,0.150611,0.948984,2.1537,2.03524,-0.179133,0.315463,1,0
Pd6e0b051bb,1,1,3,0.0480845,0.0480845,0,-0.293429,0.278862,-0.576525,-0.830921,0.392519,-0.144844,-0.293429,0.278862,,0.35,1,0
Pab87e9a8b8,0,0,,,,,,,,,,,,,,,,0
Pd8244d9a42,1,1,3,0.374865,0.374865,0,-0.309357,-0.210795,-0.412827,-0.963643,-1.03384,-0.38142,-0.309357,-0.210795,,0.455,1,0
Pdd79d6ef7f,0,0,,,,,,,,,,,,,,,,0
P962232fdc6,1,1,4,-0.262709,-0.262709,0,0.570885,1.27639,0.939004,0.782583,-0.631873,-0.26794,0.570885,1.27639,,0.422917,2,0
Pb51c66667f,0,0,,,,,,,,,,,,,,,,0
Pbac4f67696,0,0,,,,,,,,,,,,,,,,0
Pb59be03b24,0,0,,,,,,,,,,,,,,,,0
P6e49424689,0,0,,,,,,,,,,,,,,,,0
P6cee28a4f3,0,0,,,,,,,,,,,,,,,,0
P83de6de3ec,0,0,,,,,,,,,,,,,,,,0
P9e30954b9f,0,0,,,,,,,,,,,,,,,,0
P8c383a7533,0,0,,,,,,,,,,,,,,,,0
P25150e1302,0,0,,,,,,,,,,,,,,,,0
Pbed27928bf,1,1,4,0.837929,0.837929,0,0.591107,0.364734,0.811526,2.39044,0.0502999,0.639076,0.591107,0.364734,,0.760093,2,0
Pb8a773b356,0,0,,,,,,,,,,,,,,,,0
Pc0fff42784,0,0,,,,,,,,,,,,,,,,0
P9da0cf7014,0,0,,,,,,,,,,,,,,,,0
Pa47459a77d,0,0,,,,,,,,,,,,,,,,0
P25609e2dfe,0,0,,,,,,,,,,,,,,,,0
P1108cb2921,0,0,,,,,,,,,,,,,,,,0
Pf0c15e8037,0,0,,,,,,,,,,,,,,,,0
P17aee771c1,0,0,,,,,,,,,,,,,,,,0
P9c40b5aa37,0,0,,,,,,,,,,,,,,,,0
P331cffbdbb,0,0,,,,,,,,,,,,,,,,0
P59ddf4705a,0,0,,,,,,,,,,,,,,,,0
Pee1a8f2e9d,0,0,,,,,,,,,,,,,,,,0
Pa380a0ce3c,0,0,,,,,,,,,,,,,,,,0
P1b1aa3dc82,0,0,,,,,,,,,,,,,,,,0
Pd856b04e96,0,0,,,,,,,,,,,,,,,,0
Pbda800ed55,0,0,,,,,,,,,,,,,,,,0
Pa76f81d8c3,0,0,,,,,,,,,,,,,,,,0
P2dde5c1214,0,0,,,,,,,,,,,,,,,,0
P23026d4d13,0,0,,,,,,,,,,,,,,,,0
Pb59dd639f9,1,1,3,0.166879,0.166879,0,1.08677,1.10538,0.610494,0.629078,-0.260297,0.474515,1.08677,1.10538,,0.66,0,0
P2dd4d0a4f4,0,0,,,,,,,,,,,,,,,,0
Pcb993abaa5,1,2,4,-0.0769894,-0.267402,0,2.00827,1.56233,0.736872,-0.825418,0.305811,1.9827,2.00827,1.63226,-0.0699294,0.491667,11,0
Pceb2ff7429,0,0,,,,,,,,,,,,,,,,0
P0ee95e3925,0,0,,,,,,,,,,,,,,,,0
Pfa73181e89,0,0,,,,,,,,,,,,,,,,0
Pbbdf67d0e0,0,0,,,,,,,,,,,,,,,,0
P0acc99bae4,1,2,3,0.164061,-0.84232,0,0.000868995,0.817421,0.254401,0.576293,1.33412,-0.20447,0.000868995,0.817421,1.51092,0.783333,15,0
P187235ce4e,0,0,,,,,,,,,,,,,,,,0
P68a89b7756,0,0,,,,,,,,,,,,,,,,0
P88b9812a96,0,0,,,,,,,,,,,,,,,,0
Pe39c876df8,0,0,,,,,,,,,,,,,,,,0
P9df5f3f8bb,0,0,,,,,,,,,,,,,,,,0
P9075a4686f,0,0,,,,,,,,,,,,,,,,0
Pdd3e192436,0,0,,,,,,,,,,,,,,,,0
P7632bd626c,0,0,,,,,,,,,,,,,,,,0
Pd35ff11e6d,0,0,,,,,,,,,,,,,,,,0
